-0.0464372, 0.0464372, 0.0218764
-0.0475337, 0.0475337, 0.0222893
-0.0486259, 0.0486259, 0.022702
-0.0497157, 0.0497157, 0.0231151
-0.0508074, 0.0508074, 0.0235281
-0.051901, 0.051901, 0.0239409
-0.0529954, 0.0529954, 0.0243532
-0.0540881, 0.0540881, 0.0247655
-0.05518, 0.05518, 0.025178
-0.0562728, 0.0562728, 0.0255909
-0.0573657, 0.0573657, 0.0260037
-0.0584583, 0.0584583, 0.0264166
-0.0595498, 0.0595498, 0.0268296
-0.0606405, 0.0606405, 0.0272426
-0.0617306, 0.0617306, 0.0276555
-0.0628206, 0.0628206, 0.0280683
-0.0639106, 0.0639106, 0.0284808
-0.0650005, 0.0650005, 0.0288939
-0.0660903, 0.0660903, 0.0293071
-0.0671795, 0.0671795, 0.0297202
-0.0682685, 0.0682685, 0.0301331
-0.0693569, 0.0693569, 0.0305458
-0.0704449, 0.0704449, 0.0309589
-0.0715324, 0.0715324, 0.0313717
-0.0726198, 0.0726198, 0.0317843
-0.0737066, 0.0737066, 0.0321969
-0.0747926, 0.0747926, 0.0326096
-0.0758783, 0.0758783, 0.0330218
-0.0769638, 0.0769638, 0.0334346
-0.0780486, 0.0780486, 0.0338473
-0.0791343, 0.0791343, 0.0342605
-0.0802207, 0.0802207, 0.0346729
-0.0813059, 0.0813059, 0.0350854
-0.0823894, 0.0823894, 0.0354975
-0.0834723, 0.0834723, 0.0359105
-0.084558, 0.084558, 0.0363236
-0.0856446, 0.0856446, 0.036736
-0.0867303, 0.0867303, 0.0371494
-0.0878147, 0.0878147, 0.037562
-0.0888985, 0.0888985, 0.0379747
-0.0899823, 0.0899823, 0.0383872
-0.0910663, 0.0910663, 0.0387991
-0.0921503, 0.0921503, 0.0392108
-0.0932338, 0.0932338, 0.0396236
-0.0943169, 0.0943169, 0.0400359
-0.0953989, 0.0953989, 0.0404485
-0.0964806, 0.0964806, 0.0408611
-0.0975621, 0.0975621, 0.0412741
-0.0986438, 0.0986438, 0.0416877
-0.0997252, 0.0997252, 0.0421009
-0.100805, 0.100805, 0.0425142
-0.101884, 0.101884, 0.042927
-0.102963, 0.102963, 0.04334
-0.104042, 0.104042, 0.0437528
-0.105121, 0.105121, 0.0441661
-0.1062, 0.1062, 0.0445794
-0.107278, 0.107278, 0.0449927
-0.108356, 0.108356, 0.045406
-0.109434, 0.109434, 0.0458191
-0.110511, 0.110511, 0.0462317
-0.111587, 0.111587, 0.0466451
-0.112664, 0.112664, 0.0470584
-0.11374, 0.11374, 0.0474721
-0.114816, 0.114816, 0.0478859
-0.115891, 0.115891, 0.0483
-0.116967, 0.116967, 0.0487136
-0.118043, 0.118043, 0.0491279
-0.119119, 0.119119, 0.0495417
-0.120193, 0.120193, 0.0499551
-0.121267, 0.121267, 0.0503678
-0.122342, 0.122342, 0.0507816
-0.123417, 0.123417, 0.051195
-0.124491, 0.124491, 0.0516083
-0.125566, 0.125566, 0.052022
-0.126639, 0.126639, 0.0524358
-0.127712, 0.127712, 0.0528492
-0.128785, 0.128785, 0.053263
-0.129857, 0.129857, 0.0536767
-0.130928, 0.130928, 0.0540893
-0.132, 0.132, 0.0545029
-0.133072, 0.133072, 0.0549162
-0.134144, 0.134144, 0.0553293
-0.135215, 0.135215, 0.0557426
-0.136285, 0.136285, 0.0561554
-0.137354, 0.137354, 0.0565684
-0.138423, 0.138423, 0.0569814
-0.139491, 0.139491, 0.0573943
-0.140559, 0.140559, 0.0578071
-0.141627, 0.141627, 0.0582199
-0.142695, 0.142695, 0.0586324
-0.143762, 0.143762, 0.0590451
-0.144829, 0.144829, 0.0594582
-0.145895, 0.145895, 0.059871
-0.146962, 0.146962, 0.0602834
-0.148027, 0.148027, 0.0606966
-0.149092, 0.149092, 0.0611099
-0.150156, 0.150156, 0.0615234
-0.15122, 0.15122, 0.0619371
-0.152285, 0.152285, 0.0623506
-0.153348, 0.153348, 0.0627639
-0.154411, 0.154411, 0.0631768
-0.155474, 0.155474, 0.06359
-0.156536, 0.156536, 0.0640033
-0.157598, 0.157598, 0.0644159
-0.15866, 0.15866, 0.06483
-0.159721, 0.159721, 0.0652441
-0.160783, 0.160783, 0.0656587
-0.161844, 0.161844, 0.066072
-0.162905, 0.162905, 0.0664849
-0.163965, 0.163965, 0.0668985
-0.165025, 0.165025, 0.0673116
-0.166084, 0.166084, 0.0677257
-0.167144, 0.167144, 0.0681396
-0.168203, 0.168203, 0.0685537
-0.169261, 0.169261, 0.068968
-0.17032, 0.17032, 0.0693826
-0.171379, 0.171379, 0.0697967
-0.172437, 0.172437, 0.0702104
-0.173495, 0.173495, 0.0706247
-0.174552, 0.174552, 0.0710393
-0.175609, 0.175609, 0.071454
-0.176665, 0.176665, 0.0718686
-0.177721, 0.177721, 0.0722836
-0.178778, 0.178778, 0.0726986
-0.179835, 0.179835, 0.0731135
-0.18089, 0.18089, 0.073528
-0.181945, 0.181945, 0.0739422
-0.182999, 0.182999, 0.0743569
-0.184054, 0.184054, 0.0747713
-0.18511, 0.18511, 0.0751859
-0.186164, 0.186164, 0.0756
-0.187217, 0.187217, 0.0760142
-0.188269, 0.188269, 0.0764286
-0.189322, 0.189322, 0.0768428
-0.190374, 0.190374, 0.0772569
-0.191426, 0.191426, 0.077671
-0.192478, 0.192478, 0.0780854
-0.193529, 0.193529, 0.0784997
-0.19458, 0.19458, 0.0789134
-0.195631, 0.195631, 0.0793277
-0.196681, 0.196681, 0.0797422
-0.197731, 0.197731, 0.0801568
-0.198781, 0.198781, 0.0805713
-0.19983, 0.19983, 0.0809856
-0.200878, 0.200878, 0.0813998
-0.201926, 0.201926, 0.0818139
-0.202974, 0.202974, 0.0822278
-0.204022, 0.204022, 0.0826418
-0.205068, 0.205068, 0.0830559
-0.206115, 0.206115, 0.0834698
-0.207162, 0.207162, 0.0838832
-0.208208, 0.208208, 0.0842976
-0.209255, 0.209255, 0.084712
-0.2103, 0.2103, 0.0851267
-0.211344, 0.211344, 0.085541
-0.212387, 0.212387, 0.0859547
-0.213429, 0.213429, 0.0863686
-0.214472, 0.214472, 0.0867823
-0.215515, 0.215515, 0.0871963
-0.216558, 0.216558, 0.0876103
-0.217599, 0.217599, 0.088024
-0.218641, 0.218641, 0.0884379
-0.219682, 0.219682, 0.0888523
-0.220723, 0.220723, 0.089267
-0.221764, 0.221764, 0.0896815
-0.222805, 0.222805, 0.090096
-0.223845, 0.223845, 0.0905097
-0.224884, 0.224884, 0.0909236
-0.225924, 0.225924, 0.0913377
-0.226964, 0.226964, 0.0917519
-0.228003, 0.228003, 0.0921663
-0.229042, 0.229042, 0.0925803
-0.23008, 0.23008, 0.0929942
-0.231117, 0.231117, 0.0934082
-0.232155, 0.232155, 0.0938218
-0.233192, 0.233192, 0.0942359
-0.234227, 0.234227, 0.0946495
-0.235263, 0.235263, 0.0950635
-0.236299, 0.236299, 0.0954775
-0.237335, 0.237335, 0.0958917
-0.238369, 0.238369, 0.0963059
-0.239402, 0.239402, 0.0967203
-0.240434, 0.240434, 0.0971345
-0.241468, 0.241468, 0.0975489
-0.2425, 0.2425, 0.0979629
-0.243532, 0.243532, 0.0983771
-0.244563, 0.244563, 0.0987917
-0.245594, 0.245594, 0.0992067
-0.246625, 0.246625, 0.0996208
-0.247654, 0.247654, 0.100035
-0.248684, 0.248684, 0.100449
-0.249714, 0.249714, 0.100864
-0.250743, 0.250743, 0.101278
-0.251772, 0.251772, 0.101692
-0.2528, 0.2528, 0.102105
-0.253828, 0.253828, 0.102519
-0.254856, 0.254856, 0.102933
-0.255883, 0.255883, 0.103347
-0.25691, 0.25691, 0.103761
-0.257937, 0.257937, 0.104175
-0.258963, 0.258963, 0.104589
-0.259989, 0.259989, 0.105003
-0.261015, 0.261015, 0.105416
-0.262041, 0.262041, 0.10583
-0.263066, 0.263066, 0.106244
-0.264091, 0.264091, 0.106658
-0.265115, 0.265115, 0.107072
-0.266139, 0.266139, 0.107486
-0.267162, 0.267162, 0.1079
-0.268185, 0.268185, 0.108314
-0.269208, 0.269208, 0.108728
-0.270231, 0.270231, 0.109141
-0.271254, 0.271254, 0.109555
-0.272275, 0.272275, 0.109969
-0.273296, 0.273296, 0.110383
-0.274317, 0.274317, 0.110797
-0.275338, 0.275338, 0.111212
-0.276359, 0.276359, 0.111626
-0.27738, 0.27738, 0.112039
-0.2784, 0.2784, 0.112453
-0.279419, 0.279419, 0.112866
-0.280437, 0.280437, 0.113279
-0.281455, 0.281455, 0.113693
-0.282473, 0.282473, 0.114107
-0.28349, 0.28349, 0.114519
-0.284507, 0.284507, 0.114932
-0.285523, 0.285523, 0.115346
-0.286539, 0.286539, 0.11576
-0.287555, 0.287555, 0.116173
-0.28857, 0.28857, 0.116587
-0.289584, 0.289584, 0.117001
-0.290598, 0.290598, 0.117414
-0.291612, 0.291612, 0.117828
-0.292626, 0.292626, 0.118241
-0.293639, 0.293639, 0.118655
-0.294653, 0.294653, 0.119068
-0.295666, 0.295666, 0.119481
-0.296678, 0.296678, 0.119894
-0.297689, 0.297689, 0.120308
-0.298701, 0.298701, 0.120721
-0.299712, 0.299712, 0.121133
-0.300722, 0.300722, 0.121546
-0.301732, 0.301732, 0.121958
-0.302742, 0.302742, 0.122371
-0.303751, 0.303751, 0.122783
-0.30476, 0.30476, 0.123195
-0.305768, 0.305768, 0.123608
-0.306776, 0.306776, 0.12402
-0.307783, 0.307783, 0.124433
-0.30879, 0.30879, 0.124845
-0.309797, 0.309797, 0.125257
-0.310803, 0.310803, 0.125669
-0.311808, 0.311808, 0.126081
-0.312813, 0.312813, 0.126492
-0.313817, 0.313817, 0.126904
-0.314821, 0.314821, 0.127316
-0.315825, 0.315825, 0.127728
-0.316828, 0.316828, 0.12814
-0.31783, 0.31783, 0.128552
-0.318832, 0.318832, 0.128964
-0.319833, 0.319833, 0.129376
-0.320834, 0.320834, 0.129787
-0.321834, 0.321834, 0.1302
-0.322834, 0.322834, 0.130612
-0.323833, 0.323833, 0.131023
-0.324833, 0.324833, 0.131435
-0.325832, 0.325832, 0.131847
-0.32683, 0.32683, 0.132259
-0.327828, 0.327828, 0.13267
-0.328825, 0.328825, 0.133082
-0.329822, 0.329822, 0.133494
-0.330819, 0.330819, 0.133907
-0.331815, 0.331815, 0.134319
-0.332811, 0.332811, 0.13473
-0.333806, 0.333806, 0.135142
-0.334801, 0.334801, 0.135554
-0.335796, 0.335796, 0.135965
-0.33679, 0.33679, 0.136377
-0.337784, 0.337784, 0.136788
-0.338778, 0.338778, 0.1372
-0.33977, 0.33977, 0.137612
-0.340762, 0.340762, 0.138024
-0.341754, 0.341754, 0.138436
-0.342746, 0.342746, 0.138847
-0.343736, 0.343736, 0.139259
-0.344726, 0.344726, 0.139671
-0.345716, 0.345716, 0.140083
-0.346706, 0.346706, 0.140495
-0.347695, 0.347695, 0.140906
-0.348684, 0.348684, 0.141318
-0.349672, 0.349672, 0.14173
-0.350661, 0.350661, 0.142142
-0.351649, 0.351649, 0.142554
-0.352637, 0.352637, 0.142966
-0.353624, 0.353624, 0.143377
-0.354611, 0.354611, 0.14379
-0.355597, 0.355597, 0.144202
-0.356584, 0.356584, 0.144613
-0.35757, 0.35757, 0.145024
-0.358555, 0.358555, 0.145436
-0.35954, 0.35954, 0.145848
-0.360525, 0.360525, 0.146261
-0.361509, 0.361509, 0.146673
-0.362493, 0.362493, 0.147085
-0.363476, 0.363476, 0.147498
-0.364459, 0.364459, 0.147909
-0.365442, 0.365442, 0.148322
-0.366424, 0.366424, 0.148734
-0.367406, 0.367406, 0.149146
-0.368387, 0.368387, 0.149559
-0.369367, 0.369367, 0.149971
-0.370347, 0.370347, 0.150383
-0.371327, 0.371327, 0.150795
-0.372306, 0.372306, 0.151208
-0.373284, 0.373284, 0.15162
-0.374262, 0.374262, 0.152033
-0.375239, 0.375239, 0.152446
-0.376216, 0.376216, 0.152858
-0.377193, 0.377193, 0.15327
-0.378169, 0.378169, 0.153683
-0.379145, 0.379145, 0.154095
-0.380121, 0.380121, 0.154509
-0.381098, 0.381098, 0.154921
-0.382074, 0.382074, 0.155333
-0.383049, 0.383049, 0.155746
-0.384024, 0.384024, 0.156158
-0.384998, 0.384998, 0.15657
-0.385971, 0.385971, 0.156982
-0.386944, 0.386944, 0.157395
-0.387917, 0.387917, 0.157807
-0.38889, 0.38889, 0.158219
-0.389862, 0.389862, 0.158631
-0.390833, 0.390833, 0.159043
-0.391804, 0.391804, 0.159455
-0.392774, 0.392774, 0.159866
-0.393744, 0.393744, 0.160279
-0.394713, 0.394713, 0.160691
-0.395682, 0.395682, 0.161104
-0.396651, 0.396651, 0.161515
-0.397618, 0.397618, 0.161928
-0.398586, 0.398586, 0.16234
-0.399553, 0.399553, 0.162752
-0.400519, 0.400519, 0.163165
-0.401485, 0.401485, 0.163578
-0.40245, 0.40245, 0.163991
-0.403414, 0.403414, 0.164404
-0.404378, 0.404378, 0.164817
-0.405342, 0.405342, 0.165231
-0.406305, 0.406305, 0.165643
-0.407268, 0.407268, 0.166056
-0.408231, 0.408231, 0.166469
-0.409193, 0.409193, 0.166882
-0.410154, 0.410154, 0.167294
-0.411115, 0.411115, 0.167707
-0.412075, 0.412075, 0.16812
-0.413034, 0.413034, 0.168533
-0.413993, 0.413993, 0.168945
-0.414953, 0.414953, 0.169358
-0.415912, 0.415912, 0.16977
-0.416871, 0.416871, 0.170182
-0.41783, 0.41783, 0.170594
-0.418788, 0.418788, 0.171006
-0.419746, 0.419746, 0.171418
-0.420704, 0.420704, 0.171831
-0.421661, 0.421661, 0.172244
-0.422618, 0.422618, 0.172656
-0.423575, 0.423575, 0.173069
-0.424532, 0.424532, 0.173481
-0.425487, 0.425487, 0.173894
-0.426442, 0.426442, 0.174306
-0.427396, 0.427396, 0.174719
-0.42835, 0.42835, 0.175132
-0.429304, 0.429304, 0.175545
-0.430257, 0.430257, 0.175958
-0.43121, 0.43121, 0.176371
-0.432162, 0.432162, 0.176784
-0.433114, 0.433114, 0.177197
-0.434066, 0.434066, 0.17761
-0.435016, 0.435016, 0.178022
-0.435966, 0.435966, 0.178435
-0.436916, 0.436916, 0.178848
-0.437865, 0.437865, 0.179261
-0.438814, 0.438814, 0.179673
-0.439762, 0.439762, 0.180086
-0.44071, 0.44071, 0.180499
-0.441656, 0.441656, 0.180912
-0.442602, 0.442602, 0.181325
-0.443548, 0.443548, 0.181738
-0.444494, 0.444494, 0.182151
-0.44544, 0.44544, 0.182563
-0.446384, 0.446384, 0.182976
-0.447327, 0.447327, 0.183388
-0.448271, 0.448271, 0.183801
-0.449215, 0.449215, 0.184212
-0.450158, 0.450158, 0.184625
-0.4511, 0.4511, 0.185038
-0.452042, 0.452042, 0.18545
-0.452983, 0.452983, 0.185863
-0.453925, 0.453925, 0.186275
-0.454866, 0.454866, 0.186688
-0.455807, 0.455807, 0.1871
-0.456747, 0.456747, 0.187513
-0.457687, 0.457687, 0.187926
-0.458626, 0.458626, 0.188338
-0.459564, 0.459564, 0.188751
-0.460502, 0.460502, 0.189163
-0.46144, 0.46144, 0.189576
-0.462376, 0.462376, 0.189988
-0.463312, 0.463312, 0.1904
-0.464249, 0.464249, 0.190814
-0.465185, 0.465185, 0.191226
-0.46612, 0.46612, 0.191638
-0.467054, 0.467054, 0.19205
-0.467987, 0.467987, 0.192462
-0.468921, 0.468921, 0.192875
-0.469856, 0.469856, 0.193287
-0.47079, 0.47079, 0.1937
-0.471722, 0.471722, 0.194112
-0.472653, 0.472653, 0.194525
-0.473585, 0.473585, 0.194937
-0.474516, 0.474516, 0.19535
-0.475446, 0.475446, 0.195763
-0.476376, 0.476376, 0.196175
-0.477305, 0.477305, 0.196588
-0.478234, 0.478234, 0.197001
-0.479162, 0.479162, 0.197413
-0.480089, 0.480089, 0.197825
-0.481016, 0.481016, 0.198237
-0.481942, 0.481942, 0.198649
-0.482868, 0.482868, 0.199062
-0.483793, 0.483793, 0.199474
-0.484718, 0.484718, 0.199885
-0.485643, 0.485643, 0.200297
-0.486568, 0.486568, 0.20071
-0.487492, 0.487492, 0.201122
-0.488415, 0.488415, 0.201535
-0.489337, 0.489337, 0.201947
-0.490258, 0.490258, 0.202359
-0.49118, 0.49118, 0.202771
-0.492101, 0.492101, 0.203183
-0.493022, 0.493022, 0.203596
-0.493942, 0.493942, 0.204008
-0.494862, 0.494862, 0.20442
-0.495781, 0.495781, 0.204832
-0.4967, 0.4967, 0.205245
-0.497619, 0.497619, 0.205657
-0.498537, 0.498537, 0.206069
-0.499454, 0.499454, 0.206481
-0.500371, 0.500371, 0.206893
-0.501287, 0.501287, 0.207306
-0.502202, 0.502202, 0.207719
-0.503118, 0.503118, 0.208132
-0.504033, 0.504033, 0.208545
-0.504947, 0.504947, 0.208957
-0.505861, 0.505861, 0.20937
-0.506774, 0.506774, 0.209782
-0.507687, 0.507687, 0.210195
-0.508599, 0.508599, 0.210608
-0.509511, 0.509511, 0.211021
-0.510422, 0.510422, 0.211434
-0.511334, 0.511334, 0.211847
-0.512245, 0.512245, 0.212259
-0.513156, 0.513156, 0.212672
-0.514065, 0.514065, 0.213083
-0.514975, 0.514975, 0.213495
-0.515883, 0.515883, 0.213907
-0.516792, 0.516792, 0.214319
-0.517701, 0.517701, 0.214731
-0.518609, 0.518609, 0.215143
-0.519516, 0.519516, 0.215556
-0.520422, 0.520422, 0.215968
-0.521329, 0.521329, 0.216381
-0.522236, 0.522236, 0.216794
-0.523141, 0.523141, 0.217207
-0.524045, 0.524045, 0.217619
-0.524949, 0.524949, 0.218031
-0.525852, 0.525852, 0.218444
-0.526755, 0.526755, 0.218857
-0.527658, 0.527658, 0.21927
-0.52856, 0.52856, 0.219683
-0.529461, 0.529461, 0.220095
-0.530362, 0.530362, 0.220508
-0.531262, 0.531262, 0.22092
-0.532162, 0.532162, 0.221332
-0.533061, 0.533061, 0.221745
-0.53396, 0.53396, 0.222157
-0.534858, 0.534858, 0.22257
-0.535756, 0.535756, 0.222983
-0.536654, 0.536654, 0.223395
-0.537551, 0.537551, 0.223807
-0.538447, 0.538447, 0.224219
-0.539343, 0.539343, 0.224632
-0.540239, 0.540239, 0.225044
-0.541135, 0.541135, 0.225456
-0.54203, 0.54203, 0.225868
-0.542924, 0.542924, 0.22628
-0.543818, 0.543818, 0.226691
-0.544711, 0.544711, 0.227103
-0.545604, 0.545604, 0.227515
-0.546497, 0.546497, 0.227927
-0.547388, 0.547388, 0.228339
-0.54828, 0.54828, 0.228751
-0.54917, 0.54917, 0.229164
-0.550061, 0.550061, 0.229576
-0.55095, 0.55095, 0.229988
-0.55184, 0.55184, 0.230401
-0.552728, 0.552728, 0.230813
-0.553617, 0.553617, 0.231225
-0.554504, 0.554504, 0.231637
-0.555392, 0.555392, 0.23205
-0.556279, 0.556279, 0.232461
-0.557166, 0.557166, 0.232873
-0.558052, 0.558052, 0.233286
-0.558937, 0.558937, 0.233698
-0.559821, 0.559821, 0.23411
-0.560705, 0.560705, 0.234523
-0.561589, 0.561589, 0.234935
-0.562471, 0.562471, 0.235348
-0.563353, 0.563353, 0.23576
-0.564235, 0.564235, 0.236172
-0.565117, 0.565117, 0.236585
-0.565999, 0.565999, 0.236998
-0.566881, 0.566881, 0.23741
-0.567761, 0.567761, 0.237822
-0.56864, 0.56864, 0.238234
-0.56952, 0.56952, 0.238647
-0.570399, 0.570399, 0.239059
-0.571277, 0.571277, 0.239472
-0.572155, 0.572155, 0.239884
-0.573032, 0.573032, 0.240296
-0.573909, 0.573909, 0.240709
-0.574785, 0.574785, 0.241121
-0.575661, 0.575661, 0.241532
-0.576536, 0.576536, 0.241944
-0.577411, 0.577411, 0.242356
-0.578285, 0.578285, 0.242768
-0.579159, 0.579159, 0.24318
-0.580032, 0.580032, 0.243592
-0.580904, 0.580904, 0.244004
-0.581776, 0.581776, 0.244416
-0.582647, 0.582647, 0.244828
-0.583518, 0.583518, 0.245241
-0.584388, 0.584388, 0.245653
-0.585258, 0.585258, 0.246064
-0.586127, 0.586127, 0.246477
-0.586995, 0.586995, 0.246889
-0.587864, 0.587864, 0.247302
-0.588731, 0.588731, 0.247713
-0.589598, 0.589598, 0.248124
-0.590465, 0.590465, 0.248537
-0.59133, 0.59133, 0.248948
-0.592196, 0.592196, 0.249359
-0.593062, 0.593062, 0.24977
-0.593926, 0.593926, 0.250181
-0.594789, 0.594789, 0.250593
-0.595652, 0.595652, 0.251004
-0.596515, 0.596515, 0.251417
-0.597378, 0.597378, 0.251829
-0.598239, 0.598239, 0.252241
-0.599101, 0.599101, 0.252652
-0.599962, 0.599962, 0.253063
-0.600822, 0.600822, 0.253475
-0.601682, 0.601682, 0.253887
-0.602541, 0.602541, 0.254298
-0.6034, 0.6034, 0.254709
-0.604258, 0.604258, 0.255121
-0.605117, 0.605117, 0.255532
-0.605975, 0.605975, 0.255943
-0.606832, 0.606832, 0.256355
-0.607688, 0.607688, 0.256767
-0.608544, 0.608544, 0.257178
-0.6094, 0.6094, 0.25759
-0.610255, 0.610255, 0.258001
-0.611109, 0.611109, 0.258412
-0.611963, 0.611963, 0.258823
-0.612816, 0.612816, 0.259234
-0.613669, 0.613669, 0.259646
-0.614521, 0.614521, 0.260057
-0.615372, 0.615372, 0.260469
-0.616224, 0.616224, 0.260881
-0.617074, 0.617074, 0.261292
-0.617924, 0.617924, 0.261704
-0.618774, 0.618774, 0.262116
-0.619623, 0.619623, 0.262528
-0.620472, 0.620472, 0.262939
-0.62132, 0.62132, 0.26335
-0.622168, 0.622168, 0.263762
-0.623015, 0.623015, 0.264174
-0.623862, 0.623862, 0.264585
-0.624709, 0.624709, 0.264997
-0.625554, 0.625554, 0.265408
-0.6264, 0.6264, 0.265819
-0.627245, 0.627245, 0.266231
-0.628089, 0.628089, 0.266643
-0.628932, 0.628932, 0.267054
-0.629775, 0.629775, 0.267466
-0.630618, 0.630618, 0.267877
-0.631461, 0.631461, 0.268289
-0.632302, 0.632302, 0.2687
-0.633143, 0.633143, 0.269112
-0.633984, 0.633984, 0.269524
-0.634825, 0.634825, 0.269937
-0.635665, 0.635665, 0.270349
-0.636505, 0.636505, 0.270761
-0.637343, 0.637343, 0.271173
-0.638181, 0.638181, 0.271585
-0.639019, 0.639019, 0.271997
-0.639857, 0.639857, 0.272409
-0.640694, 0.640694, 0.272821
-0.641531, 0.641531, 0.273234
-0.642366, 0.642366, 0.273645
-0.643201, 0.643201, 0.274057
-0.644036, 0.644036, 0.274469
-0.644871, 0.644871, 0.27488
-0.645704, 0.645704, 0.275291
-0.646538, 0.646538, 0.275703
-0.64737, 0.64737, 0.276114
-0.648203, 0.648203, 0.276525
-0.649035, 0.649035, 0.276936
-0.649867, 0.649867, 0.277347
-0.650698, 0.650698, 0.277759
-0.651528, 0.651528, 0.27817
-0.652358, 0.652358, 0.278581
-0.653187, 0.653187, 0.278993
-0.654016, 0.654016, 0.279404
-0.654844, 0.654844, 0.279815
-0.655672, 0.655672, 0.280227
-0.656499, 0.656499, 0.280638
-0.657325, 0.657325, 0.28105
-0.658151, 0.658151, 0.281463
-0.658977, 0.658977, 0.281874
-0.659802, 0.659802, 0.282286
-0.660626, 0.660626, 0.282698
-0.661451, 0.661451, 0.283109
-0.662274, 0.662274, 0.28352
-0.663097, 0.663097, 0.283931
-0.66392, 0.66392, 0.284343
-0.664742, 0.664742, 0.284755
-0.665563, 0.665563, 0.285167
-0.666383, 0.666383, 0.285578
-0.667202, 0.667202, 0.28599
-0.668022, 0.668022, 0.286402
-0.668841, 0.668841, 0.286813
-0.66966, 0.66966, 0.287225
-0.670478, 0.670478, 0.287636
-0.671294, 0.671294, 0.288048
-0.67211, 0.67211, 0.28846
-0.672926, 0.672926, 0.288872
-0.673742, 0.673742, 0.289283
-0.674557, 0.674557, 0.289695
-0.675371, 0.675371, 0.290107
-0.676185, 0.676185, 0.290519
-0.676998, 0.676998, 0.29093
-0.677811, 0.677811, 0.291341
-0.678623, 0.678623, 0.291754
-0.679434, 0.679434, 0.292165
-0.680246, 0.680246, 0.292576
-0.681056, 0.681056, 0.292988
-0.681866, 0.681866, 0.2934
-0.682676, 0.682676, 0.293811
-0.683485, 0.683485, 0.294223
-0.684293, 0.684293, 0.294634
-0.685101, 0.685101, 0.295045
-0.685907, 0.685907, 0.295456
-0.686713, 0.686713, 0.295868
-0.687519, 0.687519, 0.296279
-0.688325, 0.688325, 0.29669
-0.689131, 0.689131, 0.297101
-0.689936, 0.689936, 0.297513
-0.690739, 0.690739, 0.297924
-0.691542, 0.691542, 0.298336
-0.692345, 0.692345, 0.298747
-0.693147, 0.693147, 0.299159
-0.693949, 0.693949, 0.29957
-0.694751, 0.694751, 0.299981
-0.695551, 0.695551, 0.300393
-0.696352, 0.696352, 0.300804
-0.697152, 0.697152, 0.301215
-0.697951, 0.697951, 0.301627
-0.698749, 0.698749, 0.302038
-0.699547, 0.699547, 0.30245
-0.700345, 0.700345, 0.302861
-0.701141, 0.701141, 0.303272
-0.701937, 0.701937, 0.303683
-0.702732, 0.702732, 0.304094
-0.703527, 0.703527, 0.304505
-0.704322, 0.704322, 0.304917
-0.705116, 0.705116, 0.305327
-0.705909, 0.705909, 0.305738
-0.706702, 0.706702, 0.30615
-0.707494, 0.707494, 0.306561
-0.708286, 0.708286, 0.306972
-0.709077, 0.709077, 0.307383
-0.709868, 0.709868, 0.307794
-0.710659, 0.710659, 0.308205
-0.711449, 0.711449, 0.308616
-0.712238, 0.712238, 0.309027
-0.713027, 0.713027, 0.309439
-0.713815, 0.713815, 0.30985
-0.714603, 0.714603, 0.310261
-0.715391, 0.715391, 0.310672
-0.716178, 0.716178, 0.311083
